plant_id,animal,toxic,clinical_signs
103,cat,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
103,dog,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
103,horse,TRUE,"Typically not very palatable to horses unless it is the only forage available, but sheep and goats may graze readily on the plant. The toxic principle interferes with normal skeletal muscle, cardiac muscle and nerve function. Clinical effects typically occur within a few hours after ingestion, and can include acute digestive upset, excessive drooling, loss of appetite, frequent bowel movements/diarrhea, colic, depression, weakness, loss of coordination, stupor, leg paralysis, weak heart rate and recumbency for 2 or more days; at this point, improvement may be seen or the animal may become comatose and die."
104,cat,FALSE,null
104,dog,FALSE,null
104,horse,FALSE,null
105,cat,FALSE,null
105,dog,FALSE,null
105,horse,TRUE,null
106,cat,FALSE,null
106,dog,FALSE,null
106,horse,FALSE,null
107,cat,FALSE,null
107,dog,FALSE,null
107,horse,FALSE,null
108,cat,FALSE,"Do not confuse with Aesculus parviflora, a toxic Buckeye ""Bottlebrush"" plant containing Aesculin."
108,dog,FALSE,"Do not confuse with Aesculus parviflora, a toxic Buckeye ""Bottlebrush"" plant containing Aesculin."
108,horse,FALSE,"Do not confuse with Aesculus parviflora, a toxic Buckeye ""Bottlebrush"" plant containing Aesculin."
109,cat,TRUE,"Dogs and cats: vomiting, diarrhea; Horses: colic, diarrhea, respiratory failure, seizures"
109,dog,TRUE,"Dogs and cats: vomiting, diarrhea; Horses: colic, diarrhea, respiratory failure, seizures"
109,horse,TRUE,"Dogs and cats: vomiting, diarrhea; Horses: colic, diarrhea, respiratory failure, seizures"
110,cat,TRUE,"Poisoning commonly occurs in horses having inadequate forage, or when the plant is incorporated into hay. All parts of the plant are toxic in both green and dry forms. The toxic component causes a thiamine deficiency (an essential nutrient for central nervous system function and metabolism); clinical signs develop after one to two months of chronic ingestion, and can worsen over a two to three day period. Effects include weight loss, incoordination/ excessive staggering (known as ""bracken staggers""), the developement of a wide stance with arched back, severe muscle tremors, inability to get up which could lead to serious injury. Death may occur within one to 2 days of onset if not treated."
110,dog,TRUE,"Poisoning commonly occurs in horses having inadequate forage, or when the plant is incorporated into hay. All parts of the plant are toxic in both green and dry forms. The toxic component causes a thiamine deficiency (an essential nutrient for central nervous system function and metabolism); clinical signs develop after one to two months of chronic ingestion, and can worsen over a two to three day period. Effects include weight loss, incoordination/ excessive staggering (known as ""bracken staggers""), the developement of a wide stance with arched back, severe muscle tremors, inability to get up which could lead to serious injury. Death may occur within one to 2 days of onset if not treated."
110,horse,TRUE,"Poisoning commonly occurs in horses having inadequate forage, or when the plant is incorporated into hay. All parts of the plant are toxic in both green and dry forms. The toxic component causes a thiamine deficiency (an essential nutrient for central nervous system function and metabolism); clinical signs develop after one to two months of chronic ingestion, and can worsen over a two to three day period. Effects include weight loss, incoordination/ excessive staggering (known as ""bracken staggers""), the developement of a wide stance with arched back, severe muscle tremors, inability to get up which could lead to serious injury. Death may occur within one to 2 days of onset if not treated."
111,cat,TRUE,"Poisoning commonly occurs in horses having inadequate forage, or when the plant is incorporated into hay. All parts of the plant are toxic in both green and dry forms. The toxic component causes a thiamine deficiency (an essential nutrient for central nervous system function and metabolism); clinical signs develop after one to two months of chronic ingestion, and can worsen over a two to three day period. Effects include weight loss, incoordination/ excessive staggering (known as ""bracken staggers""), the developement of a wide stance with arched back, severe muscle tremors, inability to get up which could lead to serious injury. Death may occur within one to 2 days of onset if not treated."
111,dog,TRUE,"Poisoning commonly occurs in horses having inadequate forage, or when the plant is incorporated into hay. All parts of the plant are toxic in both green and dry forms. The toxic component causes a thiamine deficiency (an essential nutrient for central nervous system function and metabolism); clinical signs develop after one to two months of chronic ingestion, and can worsen over a two to three day period. Effects include weight loss, incoordination/ excessive staggering (known as ""bracken staggers""), the developement of a wide stance with arched back, severe muscle tremors, inability to get up which could lead to serious injury. Death may occur within one to 2 days of onset if not treated."
111,horse,TRUE,"Poisoning commonly occurs in horses having inadequate forage, or when the plant is incorporated into hay. All parts of the plant are toxic in both green and dry forms. The toxic component causes a thiamine deficiency (an essential nutrient for central nervous system function and metabolism); clinical signs develop after one to two months of chronic ingestion, and can worsen over a two to three day period. Effects include weight loss, incoordination/ excessive staggering (known as ""bracken staggers""), the developement of a wide stance with arched back, severe muscle tremors, inability to get up which could lead to serious injury. Death may occur within one to 2 days of onset if not treated."
112,cat,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
112,dog,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
112,horse,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
113,cat,FALSE,null
113,dog,FALSE,null
113,horse,FALSE,null
114,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, diarrhea, difficulty swallowing and incoordination is possible. Deaths in rabbits have been reported."
114,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, diarrhea, difficulty swallowing and incoordination is possible. Deaths in rabbits have been reported."
114,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, diarrhea, difficulty swallowing and incoordination is possible. Deaths in rabbits have been reported."
115,cat,TRUE,"Vomiting, diarrhea, depression, anorexia, occasionally bloody diarrhea or vomiting"
115,dog,TRUE,"Vomiting, diarrhea, depression, anorexia, occasionally bloody diarrhea or vomiting"
115,horse,TRUE,"Vomiting, diarrhea, depression, anorexia, occasionally bloody diarrhea or vomiting"
116,cat,FALSE,null
116,dog,FALSE,null
116,horse,FALSE,null
117,cat,FALSE,null
117,dog,FALSE,null
117,horse,FALSE,null
118,cat,FALSE,null
118,dog,FALSE,null
118,horse,FALSE,null
119,cat,FALSE,null
119,dog,FALSE,null
119,horse,FALSE,null
120,cat,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
120,dog,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
120,horse,TRUE,"Tremors, seizures (for several days), diarrhea, vomiting, hypersalivation, lethargy, incoordination, coughing"
121,cat,TRUE,"Severe vomiting and diarrhea, depression or excitement, dilated pupils, coma, convulsions, wobbly"
121,dog,TRUE,"Severe vomiting and diarrhea, depression or excitement, dilated pupils, coma, convulsions, wobbly"
121,horse,TRUE,"Severe vomiting and diarrhea, depression or excitement, dilated pupils, coma, convulsions, wobbly"
122,cat,TRUE,Photosensitization (ulcerative and exudative dermatitis).
122,dog,TRUE,Photosensitization (ulcerative and exudative dermatitis).
122,horse,TRUE,Photosensitization (ulcerative and exudative dermatitis).
123,cat,TRUE,Severe vomiting and diarrhea.
123,dog,TRUE,Severe vomiting and diarrhea.
123,horse,TRUE,Severe vomiting and diarrhea.
124,cat,TRUE,Cattle: premature birth of calves or miscarriage have been reported in cattle.
124,dog,TRUE,Cattle: premature birth of calves or miscarriage have been reported in cattle.
124,horse,TRUE,Cattle: premature birth of calves or miscarriage have been reported in cattle.
125,cat,FALSE,null
125,dog,FALSE,null
125,horse,FALSE,null
126,cat,FALSE,null
126,dog,FALSE,null
126,horse,FALSE,null
127,cat,TRUE,"Vomiting, diarrhea, abdominal pain, weakness. Heart rhythm abnormalities with large doses."
127,dog,TRUE,"Vomiting, diarrhea, abdominal pain, weakness. Heart rhythm abnormalities with large doses."
127,horse,TRUE,"Vomiting, diarrhea, abdominal pain, weakness. Heart rhythm abnormalities with large doses."
128,cat,FALSE,null
128,dog,FALSE,null
128,horse,FALSE,null
129,cat,TRUE,"Vomiting, diarrhea, depression, anorexia, hypersalivation and wobbly gait."
129,dog,TRUE,"Vomiting, diarrhea, depression, anorexia, hypersalivation and wobbly gait."
129,horse,TRUE,"Vomiting, diarrhea, depression, anorexia, hypersalivation and wobbly gait."
130,cat,FALSE,null
130,dog,FALSE,null
130,horse,FALSE,null
131,cat,FALSE,null
131,dog,FALSE,null
131,horse,FALSE,null
132,cat,FALSE,null
132,dog,FALSE,null
132,horse,TRUE,null
133,cat,FALSE,null
133,dog,FALSE,null
133,horse,FALSE,null
134,cat,FALSE,null
134,dog,FALSE,null
134,horse,TRUE,null
135,cat,FALSE,null
135,dog,FALSE,null
135,horse,FALSE,null
136,cat,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
136,dog,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
136,horse,TRUE,"Oral irritation, intense burning and irritation of mouth, tongue and lips, excessive drooling, vomiting, difficulty swallowing."
137,cat,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
137,dog,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
137,horse,TRUE,"Vomiting, diarrhea, depression; potential photosensitivity"
138,cat,FALSE,null
138,dog,FALSE,null
138,horse,FALSE,null
139,cat,FALSE,null
139,dog,FALSE,null
139,horse,FALSE,null
140,cat,FALSE,null
140,dog,FALSE,null
140,horse,FALSE,null
141,cat,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
141,dog,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
141,horse,TRUE,"Vomiting, abdominal pain, hypersalivation, diarrhea. Foliage is more toxic than berries"
